"Survey ID
","Do you agree to take part in this survey today?
",Are you responsible for collecting or treating water in this household?,Survey Type,"Water Point ID
 ","AEP System ID
","Site Name
","Investigator's name
","Date of interview
","Interview start time
",Latitude,Longitude,"Prefecture
","Sub-prefecture
","Commune
","City or Village Name
","Neighborhood (if there are no neighborhoods, just rewrite the village name)
","Gender of respondent
","What is the highest level of education attained by the head of the household?
","If another type or level of study has been selected, please specify it here.
","What is your household's main source of income?
","If another type of income was selected, please specify it here.
","How many people live in your household in total? Ie the number of people living under this roof, including yourself.
","What is your main source of drinking water in the RAINY season?
","Site ID (rainy season)
","Site name (rainy season)
","What is your main source of drinking water in the DRY season?
","Site ID (dry season)
","Site name (dry season)
","Currently, at the time of this survey, where does your main source of water come from? Your house, your plot, or elsewhere?
","How long does it take to go to the water point, fetch water and return to your current main water source?
","Record the number of minutes it takes to walk from the house to the water point, collect the water (including waiting in line) and return home.
","In the last month (last 30 days), has there been a time when your household did not have enough drinking water at your current main water source?
","Who usually goes to this source to fetch water for your household? Select the person primarily responsible for water collection.
","How many trips have members of this household made to fetch and collect water in the past week (last 7 days).
","Is water always available from your main water source?
","When you are not collecting as much water as you want or need, what is the main reason? Select one only.
","If there is another reason why you were unable to collect enough water, please note it here.
","How many hours a day is water accessible from the water point?
","In the past month (last 30 days), for how many days was water from your main water source not available all day when you needed it? Note the number in terms of days not available.
","Is your water collection primarily for personal, commercial or institutional use?
","How often do you or your family members suffer from stomach-related or water-borne illnesses?
","Do you treat your water to make it safe for drinking, food washing and personal hygiene in any way? If the respondent says “yes” that they treat the water, please ask how often. If she treats the water less than once a week, indicate that the answer is ""no"".","What method do you use to make your water clean for drinking, food washing and personal hygiene? If she mentions straining through a cloth, letting the water settle, or she doesn't know, go back to the previous question and note that she doesn't treat their water because those methods are unreliable. )
","Why are you not treating your water for drinking, food washing, or personal hygiene? If they say the water is already safe to drink, make sure their response to the main water source is an improved water point. If it's not an enhanced source, look at the other answers to this question.
","If you had the means to purify water and chose to do so, what method would you probably use?
","Dry Season: Traditional wood fire
","Dry Season: Stove, or cooker, with improved wood
","Dry Season: Stove, or cooker, charcoal
","Dry Season: Stove, or cooker, gas or propane
","Dry Season: Stove, or cooker, with kerosene/kerosene
","Dry Season: Stove, or stove, electric
","Dry Season: Another way of cooking (if another method is used, please specify which one in the next question).
","For cooking or boiling water, do you use different stove TECHNOLOGIES in the rainy season and in the dry season?
","Rainy Season: Traditional wood fire
","Rainy Season: Stove, or cooker, with improved wood
","Rainy Season: Stove, or cooker, charcoal
","Rainy Season: Stove, or cooker, gas or propane
","Rainy Season: Stove, or cooker, with kerosene/kerosene
","Rainy Season: Stove, or cooker, electric
","Rainy Season: Another way of cooking (if another method is used, please specify which one in the next question).
","Rainy Season: Details on the other way of cooking
","What is the main stove or medium you use for boiling water or cooking?
","Dry Season: Coal
","Dry Season: Kerosene/Petroleum
","Dry Season: Electricity
","Dry Season: Crop or field residues
","Dry Season: Biogas
","Dry Season: Manure/Animal dung
","Dry Season: Other type of fuel or motor fuel (specify)
","For cooking or boiling water, do you use different FUELS/FUEL in the rainy season and in the dry season?
","Rainy Season: Gas/Propane
","Rainy Season: Coal
","Rainy Season: Kerosene/Petroleum
","Rainy Season: Electricity
","Rainy Season: Crop or field residues
",Rainy Season: Biogas,"Rainy Season: Manure/Animal Dung
","Rainy Season: Other type of fuel or motor fuel (specify)
","If you use more than one type of fuel for cooking, which FUEL/FUEL source do you mainly use for boiling water?
","If another fuel source has been indicated, please specify here.
","Where do you collect your fuel or combustible?
","If another fuel collection location has been indicated, please specify it here.
","When collecting fuel/fuel, how long does it take to get there, pick it up, and come back? Note the number of minutes in the next question that appears.
","How long does it take to get there, pick up, and return (in terms of minutes)?
","How many sorties were flown to collect fuel/fuel in the last week? (last 7 days)
","Has the new water supply project in your community (the KBF) saved you time?
","In which of these activities has the drilling project saved you the most time?
","How much time do you think the drilling project saved you on average per day (in terms of minutes)?
","What do you do with the time saved from the water project?
","How many 5 liter containers are present in the house?
","How many 10 liter containers are present in the house?
","How many 15 liter containers are present in the house?
","How many 20 liter containers are present in the house?
","How many 25 liter containers are present in the house?
","How many containers of other quantity of liters are present in the house?
","What is the size, in litres, of this other container?
","How many 5 liter containers of water will you use today from KBF?
","How many 10 liter containers of water will you use today from KBF?
","How many 15 liter containers of water will you use today from KBF?
","How many 20 liter containers of water will you use today from KBF?
","How many 25 liter containers of water will you use today from KBF?
","How many containers of other liters of water will you use today from KBF?
","What is the size, in litres, of this quantity that you will use?
","What will you use this water for today? Please select all that apply.
","Does your household have a water storage container, such as a barrel?
","If yes, how many liters does your storage container(s) or barrel contain?
","Can you show me where members of your household wash their hands most often?
","Observe the availability of water at the place where you wash your hands. Check by checking for water at the tap/pump, or in a basin, bucket, water container or similar.
","Observe the availability of soap or detergent at the place where you wash your hands.
","Additional comment, if necessary. Thank the interviewee for their time.
","Survey end time
"
379,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,MOSSALBAYE Armand,2022-11-28,14:09:00,4.114576,16.055007,Mambere-Kadei,Berberati,Lower Mambere,sapoua,sapoua,Women,Primary,,Agriculture,,14,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Other place,Number of minutes (specify),10,"Yes, at least once",Adult woman (over 15),7,"Yes, water is always available",Water is too expensive (water price),,6-11 hours a day,7,Staff,"Once, every few months",No,,I do not know how to do,Do not know,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),80,4,Yes,Less waiting time at the water source,120,"Domestic work (unpaid, including cooking and caring for family members)",2,0,0,2,0,2,50,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,No soap or detergent available,0 liters of water from the KBFs used today because the AEP system has been down for 6 days.,14:32:00
346,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,MOSSALBAYE Armand,2022-11-28,13:29:00,4.115915,16.054357,Mambere-Kadei,Berberati,Lower Mambere,sapoua,sapoua,Women,Primary,,Agriculture,,20,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Other place,Number of minutes (specify),4,"Yes, at least once",Adult woman (over 15),4,"Yes, water is always available",Water is too expensive (water price),,6-11 hours a day,6,Staff,"Once, every few months",No,,The water is already drinkable (improved source),Add chlorine or product,0,2,0,0,0,0,0,No,,,,,,,,,"Stove, or cooker, with improved wood",0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),45,3,Yes,Less walking distance to water source,100,Volunteer activities,1,0,1,2,0,1,50,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,No soap or detergent available,0 (zero) liters of water coming from the KBFs today since the AEP mini-system had been out of order for 6 days at the time of the survey.,13:49:00
337,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,MOSSALBAYE Armand,2022-11-28,13:03:00,4.115884,16.054333,Mambere-Kadei,Berberati,Lower Mambere,sapoua,sapoua,Women,Secondary,,Agriculture,,6,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Other place,Number of minutes (specify),5,"Yes, at least once",Adult woman (over 15),4,"No, but water is available most of the time",Water is too expensive (water price),,6-11 hours a day,6,Staff,"Once, every few months",No,,The water is already drinkable (improved source),Add chlorine or product,2,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),45,5,Yes,Less walking distance to water source,120,"Domestic work (unpaid, including cooking and caring for family members)",3,1,0,2,0,1,50,0,0,0,0,0,0,,"Drinking, Food Preparation, Washing Clothes, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,No soap or detergent available,"At the time of this investigation, the AEP system is down. This is why the liters of water collected during the day are 0 (zero).",13:25:00
424,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,DANGOLHO Job,2022-11-28,14:05:00,4.116524,16.053507,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Sapoua 1,Women,None,,Agriculture,,4,Public tap or standpipe (KBF),F1805,Sapoua Dispensary,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Other place,Number of minutes (specify),10,"No, access is still sufficient",Adult woman (over 15),7,"Yes, water is always available",Water is too expensive (water price),,6-11 hours a day,3,Staff,Never,No,,It's taking too long,To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),25,7,Yes,Less walking distance to water source,60,"Domestic work (unpaid, including cooking and caring for family members)",0,0,0,2,0,0,,0,0,0,3,0,0,,"Drinking, Food preparation",No,,No hand washing place in the house or plot,,,,14:18:00
352,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,NGUEBATA Arlette,2022-11-28,13:36:00,4.114735,16.055977,Mambere-Kadei,Berberati,Berberati,sapoua,Sapoua 1,Women,Primary,,Agriculture,,12,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Other place,Number of minutes (specify),130,"Yes, at least once",Adult woman (over 15),7,"No, but water is available most of the time",Water is not available at the source (no water),,12-17 hours a day,7,Staff,Once a month,No,,The water is already drinkable (improved source),To boil,4,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),180,6,Yes,Less waiting time at the water source,120,"Domestic work (unpaid, including cooking and caring for family members)",2,0,0,1,0,0,,0,0,0,0,0,0,,"Drinking, Food preparation, Washing utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,,14:05:00
349,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,NGUEBATA Arlette,2022-11-28,13:00:00,4.115256,16.055593,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Sapoua 1,Women,Primary,,Formal Employment,,17,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Other place,Number of minutes (specify),30,"Yes, at least once",Adult woman (over 15),7,"No, but water is available most of the time",Water is not available at the source (no water),,12-17 hours a day,7,Staff,Once a month,No,,The water is already drinkable (improved source),To boil,4,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),120,6,Yes,Less waiting time at the water source,120,"Domestic work (unpaid, including cooking and caring for family members)",0,0,0,1,0,1,60,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,,13:30:00
328,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,NABELMA Eddy,2022-11-28,13:45:00,4.117158,16.054125,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Sapoua 1,Women,Secondary,,Agriculture,,6,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Other place,Number of minutes (specify),15,"Yes, at least once",Adult woman (over 15),14,"No, but water is available most of the time",Water is not available at the source (no water),,18-24 hours a day,4,Staff,Never,No,,It's taking too long,Add chlorine or product,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),120,3,Yes,Less waiting time at the water source,45,Religious activities,0,0,0,1,3,0,,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,Nothing to report,14:18:00
325,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,NABELMA Eddy,2022-11-28,13:07:00,4.116601,16.054036,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Sapoua 1,Women,Primary,,Agriculture,,10,Drilling with TDC,F1805,Sapoua Dispensary,Public tap or standpipe (KBF),B432,Sapoua C - FOSA,Other place,Number of minutes (specify),12,"Yes, at least once",Adult woman (over 15),21,"No, but water is available most of the time",Water is not available at the source (no water),,18-24 hours a day,4,Staff,Never,No,,It is expensive,To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),60,3,Yes,Less walking distance to water source,60,Religious activities,0,0,0,2,0,0,,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,No permission to view,,,"The castle is unbalanced, there is no more water",13:40:00
343,Yes,Yes,Existing AEP System,B272,AEP85,Sapoua A,NABELMA Eddy,2022-11-29,12:28:00,4.118483,16.052985,Mambere-Kadei,Berberati,Berberati,sapoua,Nazonte,Women,None,,Agriculture,,7,Unprotected well,,,Public tap or standpipe (KBF),B272,Sapoua A,Other place,Number of minutes (specify),15,"Yes, at least once",Adult woman (over 15),14,"No, but water is available most of the time",Water is not available at the source (no water),,18-24 hours a day,4,Staff,"Once, every few months",No,,It's taking too long,Add chlorine or product,4,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),120,7,Yes,Less walking distance to water source,150,Income generating activities,0,0,0,2,0,1,40,0,0,0,0,0,0,,"Personal Hygiene, Food Preparation, Washing Clothes, Washing Utensils",No,,No hand washing place in the house or plot,,,"The castle was not in service, there is a technical problem.",12:59:00
334,Yes,Yes,Existing AEP System,B272,AEP85,Sapoua A,NABELMA Eddy,2022-11-29,11:19:00,4.118011,16.052946,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Nazonte,Women,None,,Agriculture,,15,Unimproved or unprotected source,,,Public tap or standpipe (KBF),B272,Sapoua A,Other place,Number of minutes (specify),12,"No, access is still sufficient",Girl (under 15),21,"Yes, water is always available",Water is not available at the source (no water),,18-24 hours a day,4,Staff,Never,No,,It is expensive,To boil,4,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),90,4,Yes,Less walking distance to water source,120,Income generating activities,3,0,0,5,0,0,,0,0,0,0,0,0,,"Drinking, Personal hygiene, Washing clothes, Washing utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,No soap or detergent available,"The castle is unbalanced, there is no more water",11:50:00
394,Yes,Yes,Existing AEP System,B272,AEP85,Sapoua A,MOSSALBAYE Armand,2022-11-29,12:36:00,4.119692,16.051104,Mambere-Kadei,Berberati,Lower Mambere,sapoua,sapoua,Women,Primary,,Agriculture,,15,Public tap or standpipe (KBF),B272,Sapoua A,Public tap or standpipe (KBF),B272,Sapoua A,Other place,Number of minutes (specify),10,"Yes, at least once",Adult woman (over 15),6,"No, but water is available most of the time",Water is too expensive (water price),,6-11 hours a day,7,Staff,"Once, every few months",No,,I do not know how to do,Do not know,2,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),30,4,Yes,Less walking distance to water source,60,"Domestic work (unpaid, including cooking and caring for family members)",0,0,0,3,1,0,,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,No soap or detergent available,"The AEP system is broken during this survey, which is why the liter of water coming from today's KBFs is 0.",12:58:00
391,Yes,Yes,Existing AEP System,B272,AEP85,Sapoua A,MOSSALBAYE Armand,2022-11-29,12:11:00,4.118531,16.051017,Mambere-Kadei,Berberati,Lower Mambere,sapoua,sapoua,Women,Primary,,Agriculture,,13,Public tap or standpipe (KBF),B272,Sapoua A,Public tap or standpipe (KBF),B272,Sapoua A,Other place,Number of minutes (specify),20,"Yes, at least once",Adult woman (over 15),5,"No, but water is available most of the time",Water is too expensive (water price),,6-11 hours a day,3,Staff,Once a month,No,,I do not know how to do,Add chlorine or product,2,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),60,4,Yes,Less walking distance to water source,60,"Domestic work (unpaid, including cooking and caring for family members)",1,0,0,3,1,0,,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,No soap or detergent available,,12:28:00
388,Yes,Yes,Existing AEP System,B272,AEP85,Sapoua A,MOSSALBAYE Armand,2022-11-29,11:45:00,4.118195,16.050130,Mambere-Kadei,Berberati,Lower Mambere,sapoua,sapoua,Women,None,,Agriculture,,4,Public tap or standpipe (KBF),B272,Sapoua A,Public tap or standpipe (KBF),B272,Sapoua A,Other place,Number of minutes (specify),15,"Yes, at least once",Adult woman (over 15),7,"Yes, water is always available",Water is too expensive (water price),,12-17 hours a day,7,Staff,"Once, every few months",No,,I do not know how to do,Do not know,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Do not know,,,Yes,Less waiting time at the water source,50,"Domestic work (unpaid, including cooking and caring for family members)",1,0,0,2,0,1,50,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,No soap or detergent available,,12:00:00
385,Yes,Yes,Existing AEP System,B272,AEP85,Sapoua A,MOSSALBAYE Armand,2022-11-29,11:20:00,4.117791,16.051395,Mambere-Kadei,Berberati,Lower Mambere,sapoua,sapoua,Women,Primary,,Agriculture,,19,Public tap or standpipe (KBF),B272,Sapoua A,Public tap or standpipe (KBF),B272,Sapoua A,Other place,Number of minutes (specify),12,"Yes, at least once",Adult woman (over 15),5,"Yes, water is always available",Water is too expensive (water price),,6-11 hours a day,7,Staff,"Once, every few months",No,,The water is already drinkable (improved source),Do not know,2,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Do not know,,,Yes,Less walking distance to water source,60,"Domestic work (unpaid, including cooking and caring for family members)",4,0,0,2,3,2,60,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,No soap or detergent available,,11:40:00
433,Yes,Yes,Existing AEP System,B272,AEP85,Sapoua A,DANGOLHO Job,2022-11-29,12:10:00,4.117072,16.052918,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Sapoua 1,Man,Primary,,Agriculture,,5,Public tap or standpipe (KBF),B272,Sapoua A,Drilling with TDC,F1805,Sapoua Dispensary,Other place,Number of minutes (specify),15,"Yes, at least once",Adult woman (over 15),7,"Yes, water is always available",Water is too expensive (water price),,12-17 hours a day,7,Staff,Never,No,,The water is already drinkable (improved source),To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),20,7,Yes,Less waiting time at the water source,60,"Domestic work (unpaid, including cooking and caring for family members)",0,1,0,1,0,0,,0,3,0,3,0,0,,"Drinking, Food preparation",No,,No hand washing place in the house or plot,,,,12:30:00
430,Yes,Yes,Existing AEP System,B272,AEP85,Sapoua A,DANGOLHO Job,2022-11-29,11:41:00,4.117254,16.052370,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Sapoua 3,Women,Primary,,Agriculture,,8,Public tap or standpipe (KBF),B272,Sapoua A,Improved or protected source,,,Other place,Number of minutes (specify),10,"Yes, at least once",Girl (under 15),7,"No, but water is available most of the time",Water is too expensive (water price),,6-11 hours a day,7,Staff,Never,No,,The water is already drinkable (improved source),To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),15,6,Yes,Less walking distance to water source,60,Religious activities,0,2,0,0,2,0,,0,4,0,0,4,0,,"Drinking, Personal Hygiene, Food Preparation",No,,No hand washing place in the house or plot,,,,12:05:00
427,Yes,Yes,Existing AEP System,B272,AEP85,Sapoua A,DANGOLHO Job,2022-11-29,11:07:00,4.117741,16.052500,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Sapoua 3,Women,None,,Agriculture,,6,Drilling with TDC,F1805,Sapoua Dispensary,Public tap or standpipe (KBF),B272,Sapoua A,Other place,Number of minutes (specify),5,"Yes, at least once",Girl (under 15),7,"No, but water is available most of the time",Water is too expensive (water price),,6-11 hours a day,5,Staff,Never,No,,I do not know how to do,To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),20,7,Yes,Less walking distance to water source,160,"Domestic work (unpaid, including cooking and caring for family members)",0,2,0,0,2,0,,0,4,0,0,3,0,,"Drinking, Personal Hygiene, Food Preparation",No,,No hand washing place in the house or plot,,,,11:30:00
355,Yes,Yes,Existing AEP System,B272,AEP85,Sapoua A,NGUEBATA Arlette,2022-11-29,12:49:00,4.119914,16.050910,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Sapoua 3,Women,None,,Agriculture,,3,Public tap or standpipe (KBF),B272,Sapoua A,Public tap or standpipe (KBF),B272,Sapoua A,Other place,Number of minutes (specify),30,"Yes, at least once",Adult woman (over 15),7,"No, but water is available most of the time",Water is not available at the source (no water),,12-17 hours a day,7,Staff,"Once, every few months",No,,The water is already drinkable (improved source),To boil,2,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),120,6,Yes,Less waiting time at the water source,160,"Domestic work (unpaid, including cooking and caring for family members)",0,1,0,1,0,1,50,0,0,0,0,0,0,,"Drinking, Personal hygiene, Washing clothes, Washing utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,No soap or detergent available,,13:38:00
304,Yes,Yes,Existing AEP System,B432,AEP85,Sapoua C - FOSA,NGUEBATA Arlette,2022-11-29,12:03:00,4.119016,16.051842,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Sapoua 3,Women,Primary,,Agriculture,,3,Public tap or standpipe (KBF),B272,Sapoua A,Public tap or standpipe (KBF),B272,Sapoua A,Other place,Number of minutes (specify),30,"Yes, at least once",Adult woman (over 15),7,"No, but water is available most of the time",Water is not available at the source (no water),,12-17 hours a day,6,Staff,"Once, every few months",No,,The water is already drinkable (improved source),Add chlorine or product,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),90,6,Yes,Less waiting time at the water source,240,"Domestic work (unpaid, including cooking and caring for family members)",0,0,0,1,0,2,10,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,No soap or detergent available,,12:40:00
301,Yes,Yes,Existing AEP System,B272,AEP85,Sapoua A,NGUEBATA Arlette,2022-11-29,11:15:00,4.118500,16.052614,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Sapoua 3,Women,Primary,,Agriculture,,20,Public tap or standpipe (KBF),B272,Sapoua A,Public tap or standpipe (KBF),B272,Sapoua A,Other place,Number of minutes (specify),120,"Yes, at least once",Adult woman (over 15),7,"No, but water is available most of the time",Water is not available at the source (no water),,12-17 hours a day,7,Staff,"Once, every few months",No,,The water is already drinkable (improved source),To boil,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),90,6,Yes,Less waiting time at the water source,120,"Domestic work (unpaid, including cooking and caring for family members)",0,0,0,1,1,1,30,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,No soap or detergent available,The castle has been down for more than a week,11:50:00
340,Yes,Yes,Existing AEP System,B272,AEP85,Sapoua A,NABELMA Eddy,2022-11-29,11:53:00,4.118005,16.053425,Mambere-Kadei,Berberati,Lower Mambere,sapoua,Zazonted,Women,Primary,,Agriculture,,8,Unprotected well,,,Public tap or standpipe (KBF),B272,Sapoua A,Other place,Number of minutes (specify),20,"Yes, at least once",Adult woman (over 15),28,"Yes, water is always available",Water is not available at the source (no water),,18-24 hours a day,4,Staff,Never,No,,There's no advantage for me,Add chlorine or product,4,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Forest,,Number of minutes (specify),120,7,Yes,Less walking distance to water source,180,Religious activities,0,0,0,2,1,0,,0,0,0,0,0,0,,"Drinking, Food Preparation, Washing Clothes, Washing Utensils",No,,No hand washing place in the house or plot,,,Nothing to report,12:24:00
802,Yes,Yes,Existing AEP System,B135,AEP94,Sosso A,NGUEBATA Arlette,2022-12-14,08:45:00,3.919246,15.497658,Mambere-Kadei,Sosso Nakombo,Lower Kadei,Sosso Nakombo,Benoe,Women,Primary,,Casual Work,,4,Public tap or standpipe (KBF),B135,Sosso A,Public tap or standpipe (KBF),B135,Sosso A,Other place,Number of minutes (specify),60,"Yes, at least once",Adult woman (over 15),7,"No, but water is available most of the time",Water is not available at the source (no water),,12-17 hours a day,30,Staff,Once a month,No,,The water is already drinkable (improved source),Add chlorine or product,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),190,5,Yes,Less waiting time at the water source,120,"Domestic work (unpaid, including cooking and caring for family members)",0,0,0,2,0,0,,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,Water has not been available at the fountain for more than a month,09:21:00
727,Yes,Yes,Existing AEP System,B135,AEP94,Sosso A,NGUEBATA Arlette,2022-12-14,09:28:00,3.919968,15.497093,Mambere-Kadei,Sosso Nakombo,Lower Kadei,Sosso Nakombo,Benoe,Women,Primary,,Agriculture,,5,Unimproved or unprotected source,,,Unimproved or unprotected source,,,Other place,Number of minutes (specify),90,"No, access is still sufficient",Adult woman (over 15),7,"Yes, water is always available","Other, give details)",Water is always available,18-24 hours a day,0,Staff,Once a month,No,,It is expensive,Add chlorine or product,3,0,0,0,0,0,0,No,,,,,,,,,Traditional wood fire,0,0,0,0,0,0,0,No,,,,,,,,,Drink,,Close to agricultural fields,,Number of minutes (specify),160,6,Yes,Less walking distance to water source,120,Income generating activities,0,0,0,1,0,0,,0,0,0,0,0,0,,"Drinking, Personal Hygiene, Food Preparation, Washing Utensils",No,,"Mobile object (bucket, goblet, kettle, pitcher)",water is available,Soap or detergent available,The standpipe has been out of order for over a month. It's been 3 days since the water started to come out.,10:01:00
